Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Malawi,MWI,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,61.953,62.681,63.279,63.798,..
Malawi,MWI,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,59.2,55.7,52.7,49.7,..
Malawi,MWI,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,87,81,83,87,..
Malawi,MWI,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,380.5970331,315.7773264,356.7175732,389.3980332,..
Malawi,MWI,"""International tourism, number of arrivals""",ST.INT.ARVL,805000,849000,837000,871000,..
Malawi,MWI,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Malawi,MWI,"""Population density (people per sq. km of land area)""",EN.POP.DNST,177.6124629,182.491398,187.4232075,192.4407616,..
Malawi,MWI,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,905444,945082,986455,1029639,..
Malawi,MWI,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,3752749,3818999,3886465,3953453,..
Malawi,MWI,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,3797378,3868935,3940913,4011881,..
Malawi,MWI,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,4477355,4634348,4793557,4957690,..
Malawi,MWI,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,4276413,4427504,4581241,4740329,..
Malawi,MWI,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,176342,182260,187437,192169,..
Malawi,MWI,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,265066,273243,280647,287793,..
Malawi,MWI,"""Population, female""",SP.POP.TOTL.FE.IN,8495170,8726589,8960669,9198936,..
Malawi,MWI,"""Population, male""",SP.POP.TOTL.MA.IN,8250133,8478700,8709591,8944379,..
Malawi,MWI,"""Population, total""",SP.POP.TOTL,16745303,17205289,17670260,18143315,..
Malaysia,MYS,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,0.4,..,..,..,..
Malaysia,MYS,"""Income share held by lowest 20%""",SI.DST.FRST.20,5.8,..,..,..,..
Malaysia,MYS,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,75.461,75.649,75.828,75.997,..
Malaysia,MYS,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,8,8,7.9,7.8,..
Malaysia,MYS,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,93,93,93,96,..
Malaysia,MYS,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,9955.242127,9817.740861,10254.23402,11373.233,..
Malaysia,MYS,"""International tourism, number of arrivals""",ST.INT.ARVL,25721000,26757000,25948000,25832000,..
Malaysia,MYS,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Malaysia,MYS,"""Population density (people per sq. km of land area)""",EN.POP.DNST,92.13502359,93.39462487,94.67365089,95.96282149,..
Malaysia,MYS,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,6851431,7081137,7318545,7563912,..
Malaysia,MYS,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,3684574,3679238,3673779,3671032,..
Malaysia,MYS,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,3910287,3904901,3898362,3894296,..
Malaysia,MYS,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,10073305,10238784,10404829,10566738,..
Malaysia,MYS,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,10793928,10958458,11126760,11293002,..
Malaysia,MYS,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,880950,927437,975383,1025167,..
Malaysia,MYS,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,927918,975986,1025916,1078350,..
Malaysia,MYS,"""Population, female""",SP.POP.TOTL.FE.IN,14685797,14894008,15104524,15316120,..
Malaysia,MYS,"""Population, male""",SP.POP.TOTL.MA.IN,15585165,15790796,16000504,16212465,..
Malaysia,MYS,"""Population, total""",SP.POP.TOTL,30270962,30684804,31105028,31528585,..
Maldives,MDV,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,8.2,..,..,..
Maldives,MDV,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,8.3,..,..,..
Maldives,MDV,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,77.691,78.013,78.325,78.627,..
Maldives,MDV,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,10,9.5,9,8.6,..
Maldives,MDV,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,99,99,99,99,..
Maldives,MDV,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,9033.390413,9209.288625,9540.634349,10330.61561,..
Maldives,MDV,"""International tourism, number of arrivals""",ST.INT.ARVL,1234000,1286000,1390000,1484000,..
Maldives,MDV,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Maldives,MDV,"""Population density (people per sq. km of land area)""",EN.POP.DNST,1516.383333,1585.043333,1654.673333,1718.986667,..
Maldives,MDV,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Maldives,MDV,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,46894,47756,48760,49787,..
Maldives,MDV,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,49626,50804,52260,53799,..
Maldives,MDV,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,128090,130106,131825,133392,..
Maldives,MDV,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,212385,228517,244837,259671,..
Maldives,MDV,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,9357,9622,9878,10052,..
Maldives,MDV,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,8563,8708,8842,8995,..
Maldives,MDV,"""Population, female""",SP.POP.TOTL.FE.IN,183547,186570,189427,192174,..
Maldives,MDV,"""Population, male""",SP.POP.TOTL.MA.IN,271368,288943,306975,323522,..
Maldives,MDV,"""Population, total""",SP.POP.TOTL,454915,475513,496402,515696,..
Mali,MLI,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Mali,MLI,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,..,..,..
Mali,MLI,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,57.509,57.987,58.452,58.893,..
Mali,MLI,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,109.1,105.1,101.3,97.8,..
Mali,MLI,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,62,66,67,70,..
Mali,MLI,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,751.1705935,779.874933,828.5119764,899.6599081,..
Mali,MLI,"""International tourism, number of arrivals""",ST.INT.ARVL,15000,41500,11000,14000,..
Mali,MLI,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Mali,MLI,"""Population density (people per sq. km of land area)""",EN.POP.DNST,14.29185455,14.72346848,15.17173063,15.63501586,..
Mali,MLI,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,2219000,2292458,2368347,2446749,..
Mali,MLI,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,4111148,4226904,4343347,4458866,..
Mali,MLI,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,4250406,4370346,4491269,4611313,..
Mali,MLI,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,4360145,4498217,4644749,4800779,..
Mali,MLI,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,4275704,4416881,4567449,4728398,..
Mali,MLI,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,194017,199096,204663,210390,..
Mali,MLI,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,247357,253985,260917,267944,..
Mali,MLI,"""Population, female""",SP.POP.TOTL.FE.IN,8718650,8979106,9249013,9527589,..
Mali,MLI,"""Population, male""",SP.POP.TOTL.MA.IN,8720128,8986323,9263381,9550101,..
Mali,MLI,"""Population, total""",SP.POP.TOTL,17438778,17965429,18512394,19077690,..
Malta,MLT,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Malta,MLT,"""Income share held by lowest 20%""",SI.DST.FRST.20,8.5,8.6,8.5,..,..
Malta,MLT,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,81.89756098,82.45365854,82.34634146,82.34634146,..
Malta,MLT,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,7,7,7.1,7,..
Malta,MLT,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,89,93,91,96,..
Malta,MLT,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,24077.01082,25151.51962,27283.54473,30098.28331,..
Malta,MLT,"""International tourism, number of arrivals""",ST.INT.ARVL,1783000,1966000,2274000,2599000,..
Malta,MLT,"""International tourism, number of departures""",ST.INT.DPRT,428000,497000,573000,667000,..
Malta,MLT,"""Population density (people per sq. km of land area)""",EN.POP.DNST,1390.790625,1422.9875,1462.496875,1511.03125,..
Malta,MLT,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Malta,MLT,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,30629,31276,32176,33424,..
Malta,MLT,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,32691,33425,34420,35765,..
Malta,MLT,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,145383,147375,150238,154394,..
Malta,MLT,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,152718,155040,158098,162431,..
Malta,MLT,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,37314,39621,42013,44733,..
Malta,MLT,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,46318,48620,51054,53883,..
Malta,MLT,"""Population, female""",SP.POP.TOTL.FE.IN,222330,227271,233468,241701,..
Malta,MLT,"""Population, male""",SP.POP.TOTL.MA.IN,222723,228085,234531,242929,..
Malta,MLT,"""Population, total""",SP.POP.TOTL,445053,455356,467999,484630,..
Marshall Islands,MHL,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Marshall Islands,MHL,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,..,..,..
Marshall Islands,MHL,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,..,..,..,..,..
Marshall Islands,MHL,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,36,35,34,33.1,..
Marshall Islands,MHL,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,75,75,83,83,..
Marshall Islands,MHL,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,3213.837288,3473.775006,3666.695374,3788.163594,..
Marshall Islands,MHL,"""International tourism, number of arrivals""",ST.INT.ARVL,6300,5400,6000,6800,..
Marshall Islands,MHL,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Marshall Islands,MHL,"""Population density (people per sq. km of land area)""",EN.POP.DNST,319.1055556,320.75,322.5444444,324.5166667,..
Marshall Islands,MHL,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Marshall Islands,MHL,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population, female""",SP.POP.TOTL.FE.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population, male""",SP.POP.TOTL.MA.IN,..,..,..,..,..
Marshall Islands,MHL,"""Population, total""",SP.POP.TOTL,57439,57735,58058,58413,..
Mauritania,MRT,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Mauritania,MRT,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,..,..,..
Mauritania,MRT,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,63.936,64.208,64.464,64.704,..
Mauritania,MRT,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,83.5,80.7,78.2,75.7,..
Mauritania,MRT,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,70,72,78,78,..
Mauritania,MRT,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,1193.400596,1123.888166,1145.547947,1188.834588,..
Mauritania,MRT,"""International tourism, number of arrivals""",ST.INT.ARVL,..,..,..,..,..
Mauritania,MRT,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Mauritania,MRT,"""Population density (people per sq. km of land area)""",EN.POP.DNST,3.925779567,4.039520714,4.155015038,4.272163578,..
Mauritania,MRT,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,1057796,1104876,1154050,1205414,..
Mauritania,MRT,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,807085,828316,848733,868592,..
Mauritania,MRT,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,831971,854148,875537,896399,..
Mauritania,MRT,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,1138038,1172294,1208212,1245443,..
Mauritania,MRT,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,1143117,1178747,1216008,1254573,..
Mauritania,MRT,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,52458,54356,56371,58497,..
Mauritania,MRT,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,73632,75673,77713,79815,..
Mauritania,MRT,"""Population, female""",SP.POP.TOTL.FE.IN,2018755,2076283,2134658,2193850,..
Mauritania,MRT,"""Population, male""",SP.POP.TOTL.MA.IN,2027546,2087251,2147916,2209469,..
Mauritania,MRT,"""Population, total""",SP.POP.TOTL,4046301,4163534,4282574,4403319,..
Mauritius,MUS,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,10.3,..,..
Mauritius,MUS,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,7.2,..,..
Mauritius,MUS,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,74.35317073,74.39487805,74.51463415,74.41634146,..
Mauritius,MUS,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,14.3,14.4,14.7,15.5,..
Mauritius,MUS,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,99,92,89,99,..
Mauritius,MUS,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,9260.447303,9681.618567,10484.90836,11238.69039,..
Mauritius,MUS,"""International tourism, number of arrivals""",ST.INT.ARVL,1151000,1275000,1342000,1399000,..
Mauritius,MUS,"""International tourism, number of departures""",ST.INT.DPRT,242000,260000,283000,296000,..
Mauritius,MUS,"""Population density (people per sq. km of land area)""",EN.POP.DNST,621.9729064,622.4004926,622.962069,623.3019704,..
Mauritius,MUS,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Mauritius,MUS,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,120123,117062,113784,110370,..
Mauritius,MUS,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,124825,121754,118367,114775,..
Mauritius,MUS,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,445120,445611,446369,447013,..
Mauritius,MUS,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,446859,447107,447597,447962,..
Mauritius,MUS,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,53670,56560,59571,62612,..
Mauritius,MUS,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,72009,75380,78925,82571,..
Mauritius,MUS,"""Population, female""",SP.POP.TOTL.FE.IN,637251,638052,639078,639954,..
Mauritius,MUS,"""Population, male""",SP.POP.TOTL.MA.IN,625354,625421,625535,625349,..
Mauritius,MUS,"""Population, total""",SP.POP.TOTL,1262605,1263473,1264613,1265303,..
Mexico,MEX,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,43.6,..,41.9,..
Mexico,MEX,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,5.1,..,5.4,..
Mexico,MEX,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,74.904,74.917,74.947,74.992,..
Mexico,MEX,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,14.8,14.1,13.4,12.7,..
Mexico,MEX,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,97,96,76,97,..
Mexico,MEX,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,9605.952351,8739.756043,9278.418168,9673.443674,..
Mexico,MEX,"""International tourism, number of arrivals""",ST.INT.ARVL,32093000,35079000,39291000,41313000,..
Mexico,MEX,"""International tourism, number of departures""",ST.INT.DPRT,19603000,20223000,19067000,19748000,..
Mexico,MEX,"""Population density (people per sq. km of land area)""",EN.POP.DNST,62.68590139,63.44472646,64.18751717,64.91462641,..
Mexico,MEX,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,49540327,50140649,50750263,51371061,..
Mexico,MEX,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,16489505,16483377,16446142,16389403,..
Mexico,MEX,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,17187209,17192559,17167771,17122796,..
Mexico,MEX,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,41273075,41877514,42478203,43066670,..
Mexico,MEX,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,38713848,39302778,39899857,40496248,..
Mexico,MEX,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,3693117,3820021,3956874,4101778,..
Mexico,MEX,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,4501504,4657127,4828477,5013893,..
Mexico,MEX,"""Population, female""",SP.POP.TOTL.FE.IN,62264084,63018018,63752822,64469966,..
Mexico,MEX,"""Population, male""",SP.POP.TOTL.MA.IN,59594174,60315358,61024502,61720822,..
Mexico,MEX,"""Population, total""",SP.POP.TOTL,121858258,123333376,124777324,126190788,..
"Micronesia, Fed. Sts.",FSM,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,67.315,67.471,67.618,67.755,..
"Micronesia, Fed. Sts.",FSM,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,33.9,33,31.8,30.8,..
"Micronesia, Fed. Sts.",FSM,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,74,70,76,73,..
"Micronesia, Fed. Sts.",FSM,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,2906.377221,3014.700018,3289.701223,3568.290829,..
"Micronesia, Fed. Sts.",FSM,"""International tourism, number of arrivals""",ST.INT.ARVL,31200,29600,..,19200,..
"Micronesia, Fed. Sts.",FSM,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"""Population density (people per sq. km of land area)""",EN.POP.DNST,155.5642857,157.45,159.2271429,160.9142857,..
"Micronesia, Fed. Sts.",FSM,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,17403,17345,17352,17402,..
"Micronesia, Fed. Sts.",FSM,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,18316,18288,18291,18313,..
"Micronesia, Fed. Sts.",FSM,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,34028,34617,35097,35502,..
"Micronesia, Fed. Sts.",FSM,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,35397,35974,36477,36924,..
"Micronesia, Fed. Sts.",FSM,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,1635,1764,1899,2035,..
"Micronesia, Fed. Sts.",FSM,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,2116,2227,2343,2464,..
"Micronesia, Fed. Sts.",FSM,"""Population, female""",SP.POP.TOTL.FE.IN,53547,54189,54792,55368,..
"Micronesia, Fed. Sts.",FSM,"""Population, male""",SP.POP.TOTL.MA.IN,55348,56026,56667,57272,..
"Micronesia, Fed. Sts.",FSM,"""Population, total""",SP.POP.TOTL,108895,110215,111459,112640,..
Moldova,MDA,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,9.6,..,..,..,..
Moldova,MDA,"""Income share held by lowest 20%""",SI.DST.FRST.20,9.7,10,10,10.2,..
Moldova,MDA,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,71.478,71.617,71.717,71.808,..
